symbol;shortName;currency;exchange;sector;industry;website;longBusinessSummary;logo_url;city;state;country
GETT3;GETNET BR   ON;BRL;.SA;Technology;Software—Infrastructure;https://ri.getnet.com.br;"Getnet Adquirência e Serviços Para Meios de Pagamento S.A. operates in the acquiring and services market for means of payment regulated by the Council National Monetary Council and the Central Bank of Brazil. The company engages in the provision of accreditation services for retailer and service providers establishments to accept credit and debit cards; capturing, transmission, and processing of data and information; and installation, uninstallation, monitoring, supply, maintenance, and leasing of equipment used in transaction capture networks, such as point-of-sales devices, as well as acts as a distributor of telecommunication operators for the commercialization of telephony and data recharge digital credits. It is also involved in the management of payments and receipts made to establishments accredited to its network; development and selling or licensing of software; selling or distributing products and services from entities that provide registry information; provision of technical, commercial, and logistic infrastructure services for the business related to the receipt of bills from dealers, banks, and other collection documents; and issuing electronic currency. The company was formerly known as Farthi Empreendimentos e Participações S.A. and changed its name to Getnet Adquirência e Serviços para Meios de Pagamento S.A. in August 2014. The company was founded in 2003 and is headquartered in São Paulo, Brazil. Getnet Adquirência e Serviços para Meios de Pagamento S.A. is a subsidiary of PagoNxt Merchant Solutions, S.L.";https://logo.clearbit.com/ri.getnet.com.br;São Paulo;SP;Brazil
GETT4;GETNET BR   PN;BRL;.SA;Technology;Software—Infrastructure;https://ri.getnet.com.br;"Getnet Adquirência e Serviços Para Meios de Pagamento S.A. operates in the acquiring and services market for means of payment regulated by the Council National Monetary Council and the Central Bank of Brazil. The company engages in the provision of accreditation services for retailer and service providers establishments to accept credit and debit cards; capturing, transmission, and processing of data and information; and installation, uninstallation, monitoring, supply, maintenance, and leasing of equipment used in transaction capture networks, such as point-of-sales devices, as well as acts as a distributor of telecommunication operators for the commercialization of telephony and data recharge digital credits. It is also involved in the management of payments and receipts made to establishments accredited to its network; development and selling or licensing of software; selling or distributing products and services from entities that provide registry information; provision of technical, commercial, and logistic infrastructure services for the business related to the receipt of bills from dealers, banks, and other collection documents; and issuing electronic currency. The company was formerly known as Farthi Empreendimentos e Participações S.A. and changed its name to Getnet Adquirência e Serviços para Meios de Pagamento S.A. in August 2014. The company was founded in 2003 and is headquartered in São Paulo, Brazil. Getnet Adquirência e Serviços para Meios de Pagamento S.A. is a subsidiary of PagoNxt Merchant Solutions, S.L.";https://logo.clearbit.com/ri.getnet.com.br;São Paulo;SP;Brazil
GFSA3;GAFISA      ON      NM;BRL;.SA;Consumer Cyclical;Residential Construction;https://www.gafisa.com.br;"Gafisa S.A. operates as a homebuilder under the Gafisa brand in Brazil. The company develops and sells residential units, such as luxury buildings with swimming pools, gyms, visitor parking, and other amenities for middle and upper-income customers; and entry-level buildings and house units. It also develops land subdivisions for sale; and provides construction, technical, and real estate management services to third parties. Gafisa S.A. was incorporated in 1996 and is headquartered in São Paulo, Brazil.";https://logo.clearbit.com/gafisa.com.br;São Paulo;SP;Brazil
GGBR3;GERDAU      ON      N1;BRL;.SA;Basic Materials;Steel;https://www2.gerdau.com;"Gerdau S.A. provides steel products and services. The company operates through Brazil Business, North America Business, South America Business, and Special Steel Business segments. It offers semi-finished products, including billets, blooms, and slabs; common long rolled products, such as rebars, wire rods, merchant bars, light shapes, and profiles to the construction and manufacturing industries; finished industrial products, including commercial rolled-steel bars, and light profiles and wires; agricultural products that include stakes and smooth wire products; and drawn products comprises barbed and barbless fence wires, galvanized wires, fences, concrete reinforcing wire meshes, nails, and clamps. The company also produces special steel products used in auto parts, light and heavy vehicles, and agricultural machinery, as well as the oil and gas, wind energy, machinery and equipment, mining and rail, and other markets. In addition, it offers flat products, including hot rolled coils and heavy plates; and resells flat steel products, as well as mines and produces iron ore. It sells its products through independent distributors, direct sales from the mills, and through its retail network. The company was founded in 1901 and is based in Sao Paulo, Brazil.";https://logo.clearbit.com/www2.gerdau.com;São Paulo;SP;Brazil
GGBR4;GERDAU      PN      N1;BRL;.SA;Basic Materials;Steel;https://www2.gerdau.com;"Gerdau S.A. provides steel products and services. The company operates through Brazil Business, North America Business, South America Business, and Special Steel Business segments. It offers semi-finished products, including billets, blooms, and slabs; common long rolled products, such as rebars, wire rods, merchant bars, light shapes, and profiles to the construction and manufacturing industries; finished industrial products, including commercial rolled-steel bars, and light profiles and wires; agricultural products that include stakes and smooth wire products; and drawn products comprises barbed and barbless fence wires, galvanized wires, fences, concrete reinforcing wire meshes, nails, and clamps. The company also produces special steel products used in auto parts, light and heavy vehicles, and agricultural machinery, as well as the oil and gas, wind energy, machinery and equipment, mining and rail, and other markets. In addition, it offers flat products, including hot rolled coils and heavy plates; and resells flat steel products, as well as mines and produces iron ore. It sells its products through independent distributors, direct sales from the mills, and through its retail network. The company was founded in 1901 and is based in Sao Paulo, Brazil.";https://logo.clearbit.com/www2.gerdau.com;São Paulo;SP;Brazil
GGPS3;GPS         ON      NM;BRL;.SA;Consumer Cyclical;Personal Services;https://gpssa.com.br;"GPS Participações e Empreendimentos S.A. provides security, facilities, logistics, utility engineering, industrial services, catering, and infrastructure services in Brazil. It offers security services in the areas of property, firefighting and prevention, personal, monitoring center operations, armed escort, event, integrated security solution, and civil aviation security (APAC). The company's facilities services include cleaning and conservation, technical and industrial cleaning, cleaning at heights, hospital cleaning and sanitizing, administrative support, specialized services, operational support, caterers and servers, reception desk and gatehouse, building maintenance, firefighters, landscaping and plant maintenance, and indoor waste management. It also engages in installation, operation, and maintenance of utility systems; offers indoor logistics and industrial maintenance services; operates restaurants; and provides infrastructure services, such as highway maintenance and conservation, and airport and port infrastructure maintenance and conservation, as well as mining, gas pipelines and distribution, railroad, sanitation, and energy project infrastructure and maintenance. The company was founded in 1962 and is headquartered in São Paulo, Brazil.";https://logo.clearbit.com/gpssa.com.br;São Paulo;SP;Brazil
GILD34;GILEAD      DRN;BRL;.SA;Healthcare;Drug Manufacturers—General;https://www.gilead.com;"Gilead Sciences, Inc., a biopharmaceutical company, discovers, develops, and commercializes medicines in the areas of unmet medical need in the United States, Europe, and internationally. The company provides Biktarvy, Genvoya, Descovy, Odefsey, Truvada, Complera/ Eviplera, Stribild, and Atripla products for the treatment of HIV/AIDS; Veklury, an injection for intravenous use, for the treatment of coronavirus disease 2019; and Epclusa, Harvoni, Vosevi, Vemlidy, and Viread for the treatment of liver diseases. It also offers Yescarta, Tecartus, Trodelvy, and Zydelig products for the treatment of hematology, oncology, and cell therapy patients. In addition, the company provides Letairis, an oral formulation for the treatment of pulmonary arterial hypertension; Ranexa, an oral formulation for the treatment of chronic angina; and AmBisome, a liposomal formulation for the treatment of serious invasive fungal infections. Gilead Sciences, Inc. has collaboration agreements with Arcus Biosciences, Inc.; Pionyr Immunotherapeutics Inc.; Tizona Therapeutics, Inc.; Tango Therapeutics, Inc.; Jounce Therapeutics, Inc.; Galapagos NV; Janssen Sciences Ireland Unlimited Company; Japan Tobacco, Inc.; Gadeta B.V.; Bristol-Myers Squibb Company; Dragonfly Therapeutics, Inc.; and Merck & Co, Inc. The company was incorporated in 1987 and is headquartered in Foster City, California.";https://logo.clearbit.com/gilead.com;Foster City;CA;United States
GMAT3;GRUPO MATEUSON      NM;BRL;.SA;Consumer Cyclical;Department Stores;https://www.grupomateus.com.br;Grupo Mateus S.A. operates a supermarket chain in Brazil. It also operates cash and carry, wholesale, furniture, and home appliances stores, as well as engages in e-commerce, bakery industry, and slicing and portioning centers. Grupo Mateus S.A. was founded in 1986 and is headquartered in São Luís, Brazil.;https://logo.clearbit.com/grupomateus.com.br;São Luís;MA;Brazil
GMCO34;GENERAL MOT DRN;BRL;.SA;Consumer Cyclical;Auto Manufacturers;https://www.gm.com;"General Motors Company designs, builds, and sells trucks, crossovers, cars, and automobile parts and accessories in North America, the Asia Pacific, the Middle East, Africa, South America, the United States, and China. The company operates through GM North America, GM International, Cruise, and GM Financial segments. It markets its vehicles primarily under the Buick, Cadillac, Chevrolet, GMC, Holden, Baojun, and Wuling brand names. The company also sells trucks, crossovers, cars, and purpose-built vehicles to dealers for consumer retail sales, as well as to fleet customers, including daily rental car companies, commercial fleet customers, leasing companies, and governments. In addition, it offers safety and security services for retail and fleet customers, including automatic crash response, emergency services, roadside assistance, crisis assist, stolen vehicle assistance, and turn-by-turn navigation; and connected services comprising mobile applications for owners to remotely control their vehicles and electric vehicle owners to locate charging stations, on-demand vehicle diagnostics, smart driver, marketplace in-vehicle commerce, in-vehicle voice, voice assistant, navigation and app ecosystem, connected navigation, SiriusXM with 360L, and 4G LTE wireless connectivity, as well as develops and commercializes autonomous vehicle technology. Further, the company provides automotive financing and insurance services; and software-enabled services and subscriptions. General Motors Company was founded in 1908 and is headquartered in Detroit, Michigan.";https://logo.clearbit.com/gm.com;Detroit;MI;United States
GOAU3;GERDAU MET  ON      N1;BRL;.SA;Basic Materials;Steel;https://www2.gerdau.com;"Metalurgica Gerdau S.A., together with its subsidiaries, produces and supplies long and special steel products in Brazil and internationally. The company offers continuous thread, heat treated, hot rolled engineered, and quench and tempered bars, as well as grinding rods, pitch diameter rounds, round cornered and spring flats, SBQ flats, and SBQ round cornered and SBQ squares; merchant bar, including bar and MC channels, equal and unequal leg angles, flats, hand rail bars, pencil rods, rail spikes, rounds, squares, and structural channels; and guard rail, miscellaneous, standard I, super light, and wide flange beams. It also provides dowel bars and straight rebars; H-pile, PS flat sheet piling, and PZC sheet piling; billets; and range of value-added products, which include bright cold finished turned or cold drawn bars, heat treated bars, straightened, surface, and internally inspected bars. In addition, the company engages in the scrap metal recycling business. It serves agriculture, energy, industrial, automotive, and manufacturing markets. The company was formerly known as METALÚRGICA HUGO GERDAU S.A and changed its name to Metalurgica Gerdau S.A. in June 1965. Metalurgica Gerdau S.A. was founded in 1901 and is headquartered in São Paulo, Brazil.";https://logo.clearbit.com/www2.gerdau.com;São Paulo;SP;Brazil
GOAU4;GERDAU MET  PN      N1;BRL;.SA;Basic Materials;Steel;https://www2.gerdau.com;"Metalurgica Gerdau S.A., together with its subsidiaries, produces and supplies long and special steel products in Brazil and internationally. The company offers continuous thread, heat treated, hot rolled engineered, and quench and tempered bars, as well as grinding rods, pitch diameter rounds, round cornered and spring flats, SBQ flats, and SBQ round cornered and SBQ squares; merchant bar, including bar and MC channels, equal and unequal leg angles, flats, hand rail bars, pencil rods, rail spikes, rounds, squares, and structural channels; and guard rail, miscellaneous, standard I, super light, and wide flange beams. It also provides dowel bars and straight rebars; H-pile, PS flat sheet piling, and PZC sheet piling; billets; and range of value-added products, which include bright cold finished turned or cold drawn bars, heat treated bars, straightened, surface, and internally inspected bars. In addition, the company engages in the scrap metal recycling business. It serves agriculture, energy, industrial, automotive, and manufacturing markets. The company was formerly known as METALÚRGICA HUGO GERDAU S.A and changed its name to Metalurgica Gerdau S.A. in June 1965. Metalurgica Gerdau S.A. was founded in 1901 and is headquartered in São Paulo, Brazil.";https://logo.clearbit.com/www2.gerdau.com;São Paulo;SP;Brazil
GOGL34;ALPHABET    DRN A;BRL;.SA;Communication Services;Internet Content & Information;https://www.abc.xyz;"Alphabet Inc. provides various products and platforms in the United States, Europe, the Middle East, Africa, the Asia-Pacific, Canada, and Latin America. It operates through Google Services, Google Cloud, and Other Bets segments. The Google Services segment offers products and services, including ads, Android, Chrome, hardware, Gmail, Google Drive, Google Maps, Google Photos, Google Play, Search, and YouTube. It is also involved in the sale of apps and in-app purchases and digital content in the Google Play store; and Fitbit wearable devices, Google Nest home products, Pixel phones, and other devices, as well as in the provision of YouTube non-advertising services. The Google Cloud segment offers infrastructure, platform, and other services; Google Workspace that include cloud-based collaboration tools for enterprises, such as Gmail, Docs, Drive, Calendar, and Meet; and other services for enterprise customers. The Other Bets segment sells health technology and internet services. The company was founded in 1998 and is headquartered in Mountain View, California.";https://logo.clearbit.com/abc.xyz;Mountain View;CA;United States
GOGL35;ALPHABET    DRN C;BRL;.SA;Communication Services;Internet Content & Information;https://www.abc.xyz;"Alphabet Inc. provides various products and platforms in the United States, Europe, the Middle East, Africa, the Asia-Pacific, Canada, and Latin America. It operates through Google Services, Google Cloud, and Other Bets segments. The Google Services segment offers products and services, including ads, Android, Chrome, hardware, Gmail, Google Drive, Google Maps, Google Photos, Google Play, Search, and YouTube. It is also involved in the sale of apps and in-app purchases and digital content in the Google Play store; and Fitbit wearable devices, Google Nest home products, Pixel phones, and other devices, as well as in the provision of YouTube non-advertising services. The Google Cloud segment offers infrastructure, platform, and other services; Google Workspace that include cloud-based collaboration tools for enterprises, such as Gmail, Docs, Drive, Calendar, and Meet; and other services for enterprise customers. The Other Bets segment sells health technology and internet services. The company was founded in 1998 and is headquartered in Mountain View, California.";https://logo.clearbit.com/abc.xyz;Mountain View;CA;United States
GOLL4;GOL         PN      N2;BRL;.SA;Industrials;Airlines;https://www.voegol.com.br;"GOL Linhas Aéreas Inteligentes S.A. provides scheduled and non-scheduled air transportation services for passengers and cargo; and maintenance services for aircrafts and components in Brazil, rest of South America, the Caribbean, and the United States. The company offers Smiles frequent-flyer programs to approximately 19 million members, allowing clients to accumulate and redeem miles. It operates a fleet of 135 Boeing 737 aircrafts with 492 daily flights. GOL Linhas Aéreas Inteligentes S.A. was founded in 2000 and is headquartered in São Paulo, Brazil.";https://logo.clearbit.com/voegol.com.br;São Paulo;SP;Brazil
GPAR3;CELGPAR     ON;BRL;.SA;Utilities;Utilities—Regulated Electric;https://celgpar.celggt.com;Companhia CELG de Participações S/A engages in the generation and transmission of electricity. It has 3 small hydroelectric plants with an installed capacity of 18.68 MW, as well as a network of 722.6 km of 230 Kv lines and 11 substations. The company was founded in 2006 and is headquartered in Goiania, Brazil.;https://logo.clearbit.com/celgpar.celggt.com;Goiânia;GO;Brazil
GPIV33;GP INVEST   DR3;BRL;.SA;Financial Services;Asset Management;https://www.gp-investments.com;"GP Investments, Ltd. is a private equity, venture capital and alternative investments firm specializing in leveraged acquisitions, distressed/vulture, buyouts, recapitalizations, industry consolidations, corporate divestitures, turnaround, growth capital, and Greenfield investments in mature, large-sized and mid-sized companies. The firm does not invest in start-ups, and sectors including technology, biotech, weapons, tobacco, and other industries that have negative social and environmental implications. The firm seeks to invest across a broad range of industry sectors including retail, internet and technology, telecommunications, consumer goods, logistics, real estate and shopping malls, health care services, industrial, entertainment and restaurants, education, human resources services, oil and gas, mobile resource management, hotels and utilities. It prefers to invest in companies based in Latin America, with a primary focus on Brazil. It acquires controlling or joint-control stakes in companies with annual revenue of more than $60 million and an average investment ticket between $100 million and $250 million. The firm does not invest more than 20 percent or 35 percent of capital in a single company or sector. The firm exits its investments through trade sales, IPOs, block trades and follow-on offerings. It also makes real estate investments in assets, directly in projects in the residential, office and retail segments. GP Investments, Ltd. was founded in 1993 and is based in São Paulo, Brazil with additional offices in Hamilton, Bermuda; New York, New York; London, United Kingdom and Mexico City, Mexico.";https://logo.clearbit.com/gp-investments.com;São Paulo;SP;Brazil
GPRO34;GOPRO       DRN;BRL;.SA;Technology;Consumer Electronics;https://www.gopro.com;"GoPro, Inc. develops and sells cameras, mountable and wearable accessories, and subscription services and software in the United States and internationally. The company offers cloud connected HERO10 Black, HERO9 Black, and HERO8 Black waterproof cameras; MAX, a 360-degree waterproof camera; GoPro, a subscription service that includes full access to the Quik app, cloud storage supporting source video and photo quality, camera replacement, and damage protection; Quik subscription provides access to editing tools, which allows users to edit photos, videos, and create cinematic stories; and Quik app, a mobile app that enable users to get their favorite photos and videos with footage from any phone or camera. It also offers mounts and accessories comprising equipment-based mounts consisting of helmet, handlebar, roll bar, and tripod mounts that enable consumers to wear the mount on their bodies, such as wrist housings, magnetic swivel clips, chest harnesses, and head straps; media, display, and light mods; spare batteries, dive filters, and charging accessories and cables; and lifestyle gears. In addition, the company provides mobile and web applications that provides media workflow for archiving, editing, multi-clip story creation, and sharing content on the fly. GoPro, Inc. markets and sells its products through retailers and distributors, as well as through its GoPro.com website. The company was formerly known as Woodman Labs, Inc. and changed its name to GoPro, Inc. in February 2014. GoPro, Inc. was founded in 2002 and is headquartered in San Mateo, California.";https://logo.clearbit.com/gopro.com;San Mateo;CA;United States
GPSI34;GAP         DRN;BRL;.SA;Consumer Cyclical;Apparel Retail;https://www.gapinc.com;"The Gap, Inc. operates as an apparel retail company. The company offers apparel, accessories, and personal care products for men, women, and children under the Old Navy, Gap, Banana Republic, and Athleta brands. Its products include denim, tees, fleece, and khakis; eyewear, jewelry, shoes, handbags, and fragrances; and fitness and lifestyle products for use in yoga, training, sports, travel, and everyday activities for women and girls. The company offers its products through company-operated stores, franchise stores, Websites, third-party arrangements, and catalogs. It has franchise agreements with unaffiliated franchisees to operate Old Navy, Gap, Athleta, and Banana Republic stores and websites in Asia, Europe, Latin America, the Middle East, and Africa. As of December 31, 2021, the company had 2,835 company-operated stores and 564 franchise stores. It also provides its products through e-commerce sites. The Gap, Inc. was incorporated in 1969 and is headquartered in San Francisco, California.";https://logo.clearbit.com/gapinc.com;San Francisco;CA;United States
GRND3;GRENDENE    ON      NM;BRL;.SA;Consumer Cyclical;Footwear & Accessories;https://www.grendene.com.br;"Grendene S.A. develops, manufactures, distributes, and sells footwear for women, men, and children primarily in Brazil. The company sells its products under the Melissa, Rider, Grendha, Ipanema, Ilhabela, Zaxy, Cartago, Pega Forte, Grendene Kids, and Zizou brands. It also licenses the use of names and brands of Brazilian and international celebrities, and children's-market characters in the children's media. In addition, the company operates one Melissa showroom in Milan; a network of approximately 336 Clube Melissa franchised stores in Brazil; and four concept stores, including three Galeria Melissa stores in São Paulo, New York, and London, as well as a Casa Ipanema store in Rio de Janeiro. It sells its products through commercial representatives and distributors. The company also exports its products. Grendene S.A. was founded in 1971 and is headquartered in Sobral, Brazil.";https://logo.clearbit.com/grendene.com.br;Sobral;CE;Brazil
GSGI34;GOLDMANSACHSDRN;BRL;.SA;Financial Services;Capital Markets;https://www.goldmansachs.com;"The Goldman Sachs Group, Inc., a financial institution, provides a range of financial services for corporations, financial institutions, governments, and individuals worldwide. It operates through four segments: Investment Banking, Global Markets, Asset Management, and Consumer & Wealth Management. The company's Investment Banking segment provides financial advisory services, including strategic advisory assignments related to mergers and acquisitions, divestitures, corporate defense activities, restructurings, and spin-offs; and middle-market lending, relationship lending, and acquisition financing, as well as transaction banking services. This segment also offers underwriting services, such as equity underwriting for common and preferred stock and convertible and exchangeable securities; and debt underwriting for various types of debt instruments, including investment-grade and high-yield debt, bank and bridge loans, and emerging-and growth-market debt, as well as originates structured securities. Its Global Markets segment is involved in client execution activities for cash and derivative instruments; credit and interest rate products; and provision of equity intermediation and equity financing, clearing, settlement, and custody services, as well as mortgages, currencies, commodities, and equities related products. The company's Asset Management segment manages assets across various classes, including equity, fixed income, hedge funds, credit funds, private equity, real estate, currencies, and commodities; and provides customized investment advisory solutions, as well as invests in corporate, real estate, and infrastructure entities. Its Consumer & Wealth Management segment offers wealth advisory and banking services, including financial planning, investment management, deposit taking, and lending; private banking; and unsecured loans, as well as accepts saving and time deposits. The company was founded in 1869 and is headquartered in New York, New York.";https://logo.clearbit.com/goldmansachs.com;New York;NY;United States
GSHP3;GENERALSHOPPON;BRL;.SA;Real Estate;Real Estate—Diversified;https://www.generalshopping.com.br;"General Shopping e Outlets do Brasil S.A. owns and manages various shopping centers in Brazil. It leases commercial, advertising, and promotional space; plans and manages shopping center parking lots; and plans and leases electrical and water supply equipment. The company also provides web server, multimedia communication, and voice over internet protocol services; leases security equipment and video cameras; and develops real estate properties and ventures. In addition, it engages in the development and management of retail and wholesale trade activities, as well as acquisition, creation, and management of companies in retail industry, master franchises, and franchising companies; and purchase, sale, and lease of equipment for generation, transfer, and distribution of energy, as well as provision of installation, maintenance, and consulting services. Further, the company purchases, sells, leases, urbanizes, mortgages, develops, builds, and manages its own or third party real estate or jointly owned real estate properties; and leases water exploration, treatment, and distribution equipment, as well as provides installation, maintenance, and consultancy services. It manages 15 shopping centers. The company was formerly known as General Shopping Brasil S.A. The company was founded in 1989 and is headquartered in São Paulo, Brazil.";https://logo.clearbit.com/generalshopping.com.br;São Paulo;SP;Brazil
GUAR3;GUARARAPES  ON      NM;BRL;.SA;Consumer Cyclical;Apparel Retail;https://ri.riachuelo.com.br;"Guararapes Confecções S.A. engages in the manufacture, distribution, and retail of fashion clothes in Brazil. It provides financial services, including interest-bearing installment sales, personal loans, and cash withdrawals; and insurance products comprising unemployment, home, personal accident, and card protection, as well as home, vehicle, and dental assistance plans. The company also owns and leases Shopping Midway Mall that covers an area of approximately 231,000 square meters located in Natal. As of July 30, 2021, it operated a network of 315 stores Guararapes Confecções S.A. was founded in 1947 and is based in São Paulo, Brazil.";https://logo.clearbit.com/ri.riachuelo.com.br;São Paulo;SP;Brazil
H1AS34;HASBRO INC  DRN;BRL;.SA;Consumer Cyclical;Leisure;https://www.hasbro.com;"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company. Its Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The company's Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. Its Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. Hasbro, Inc. was founded in 1923 and is headquartered in Pawtucket, Rhode Island.";https://logo.clearbit.com/hasbro.com;Pawtucket;RI;United States
H1BA34;HUNTINGTON BDRN;BRL;.SA;Financial Services;Banks—Regional;https://www.huntington.com;"Huntington Bancshares Incorporated operates as the bank holding company for The Huntington National Bank that provides commercial, consumer, and mortgage banking services in the United States. The company operates through four segments: Consumer and Business Banking; Commercial Banking; Vehicle Finance; and Regional Banking and The Huntington Private Client Group (RBHPCG). The Consumer and Business Banking segment offers financial products and services, such as checking accounts, savings accounts, money market accounts, certificates of deposit, credit cards, and consumer and small business loans, as well as investment products. This segment also provides mortgages, insurance, interest rate risk protection, foreign exchange, automated teller machine, and treasury management services, as well as online, mobile, and telephone banking services. It serves consumer and small business customers. The Commercial Banking segment offers regional commercial banking solutions for middle market businesses, government and public sector entities, and commercial real estate developers/REITs; and specialty banking solutions for healthcare, technology and telecommunications, franchise finance, sponsor finance, and global services industries. It also provides asset finance services; capital raising solutions, sales and trading, and corporate risk management products; institutional banking services; and treasury management services. The Vehicle Finance segment provides financing to consumers for the purchase of automobiles, light-duty trucks, recreational vehicles, and marine craft at franchised and other select dealerships, as well as to franchised dealerships for the acquisition of new and used inventory. The RBHPCG segment offers private banking, wealth and investment management, and retirement plan services. As of March 18, 2022, the company had approximately 1,000 branches in 11 states. Huntington Bancshares Incorporated was founded in 1866 and is headquartered in Columbus, Ohio.";https://logo.clearbit.com/huntington.com;Columbus;OH;United States
H1BI34;HANESBRANDS DRN;BRL;.SA;Consumer Cyclical;Apparel Manufacturing;https://www.hanes.com;"Hanesbrands Inc., a consumer goods company, designs, manufactures, sources, and sells a range of basic apparel for men, women, and children. The company operates through three segments: Innerwear, Activewear, and International. It sells men's underwear, women's panties, children's underwear, activewear, and socks, as well as intimate apparel, such as bras and shapewears; home goods; and T-shirts, fleece, performance apparel, sport shirts, performance T-shirts and shorts, sports bras, teamwear, and thermals, as well as licensed logo apparel in collegiate bookstores, mass retailers, and other channels. The company licenses its Champion name for footwear and sports accessories. Hanesbrands Inc. provides its products primarily under the Hanes, Champion, Maidenform, JMS/Just My Size, Bali, Polo Ralph Lauren, Playtex, DKNY, Alternative, Gear for Sports, Comfortwash, Hanes Beefy-T, Bonds, DIM, Sheridan, Bras N Things, Lovable, Wonderbra, Berlei, Abanderado, Shock Absorber, Zorba, Explorer, Sol y Oro, Maidenform, Rinbros, and Bellinda brand names. The company markets its products through retailers, wholesalers, and third-party embellishers. As of January 2, 2022, it operated 216 retail and direct outlet stores in the United States and the Commonwealth of Puerto Rico, as well as 626 retail and outlet stores internationally. The company also sells its products in Europe, Australia, Asia, Latin America, Canada, the Middle East, Africa, Mexico, and Brazil. Hanesbrands Inc. was founded in 1901 and is headquartered in Winston-Salem, North Carolina.";https://logo.clearbit.com/hanes.com;Winston-Salem;NC;United States
H1CA34;HCA HEALTHCADRN;BRL;.SA;Healthcare;Medical Care Facilities;https://www.hcahealthcare.com;"HCA Healthcare, Inc., through its subsidiaries, provides health care services company in the United States. The company operates general and acute care hospitals that offers medical and surgical services, including inpatient care, intensive care, cardiac care, diagnostic, and emergency services; and outpatient services, such as outpatient surgery, laboratory, radiology, respiratory therapy, cardiology, and physical therapy. It also operates outpatient health care facilities consisting of freestanding ambulatory surgery centers, freestanding emergency care facilities, urgent care facilities, walk-in clinics, diagnostic and imaging centers, rehabilitation and physical therapy centers, radiation and oncology therapy centers, physician practices, and various other facilities. In addition, the company operates psychiatric hospitals, which provide therapeutic programs comprising child, adolescent and adult psychiatric care, adolescent and adult alcohol, drug abuse treatment, and counseling services. As of December 31, 2021, it operated 182 hospitals, including 175 general and acute care hospitals, five psychiatric hospitals, and two rehabilitation hospitals; 125 freestanding surgery centers; and 21 freestanding endoscopy centers in 20 states and England. The company was formerly known as HCA Holdings, Inc. HCA Healthcare, Inc. was founded in 1968 and is headquartered in Nashville, Tennessee.";https://logo.clearbit.com/hcahealthcare.com;Nashville;TN;United States
H1EI34;HEICO CORP  DRN;BRL;.SA;Industrials;Aerospace & Defense;https://www.heico.com;"HEICO Corporation, through its subsidiaries, designs, manufactures, and sells aerospace, defense, and electronic related products and services in the United States and internationally. The company's Flight Support Group segment provides jet engine and aircraft component replacement parts; thermal insulation blankets and parts; renewable/reusable insulation systems; and specialty components. This segment also distributes hydraulic, pneumatic, structural, interconnect, mechanical, and electro-mechanical components for the commercial, regional, and general aviation markets; and offers repair and overhaul services for jet engine and aircraft component parts, avionics, instruments, composites, and flight surfaces of commercial aircraft, as well as for avionics and navigation systems, subcomponents, and other instruments utilized on military aircraft. Its Electronic Technologies Group segment provides electro-optical infrared simulation and test equipment; electro-optical laser products; electro-optical, microwave, and other power equipment; electromagnetic and RFI shielding and suppression filters; high-speed interface products; high voltage interconnection devices; high voltage advanced power electronics; power conversion products; and underwater locator beacons and emergency locator transmission beacons. This segment also offers traveling wave tube amplifiers and microwave power modules; three-dimensional microelectronic and stacked memory products; harsh environment connectivity products and custom molded cable assemblies; radio frequency and microwave amplifiers, transmitters, and receivers; communications and electronic intercept receivers and tuners; self-sealing auxiliary fuel systems; active antenna systems; and nuclear radiation detectors. The company serves customers primarily in the aviation, defense, space, medical, telecommunications, and electronics industries. HEICO Corporation was incorporated in 1957 and is headquartered in Hollywood, Florida.";https://logo.clearbit.com/heico.com;Hollywood;FL;United States
H1ES34;HESS CORP   DRN ED;BRL;.SA;Energy;Oil & Gas E&P;https://www.hess.com;"Hess Corporation, an exploration and production company, explores, develops, produces, purchases, transports, and sells crude oil, natural gas liquids (NGLs), and natural gas. The company operates in two segments, Exploration and Production, and Midstream. It conducts production operations primarily in the United States, Guyana, the Malaysia/Thailand Joint Development Area, and Malaysia; and exploration activities principally offshore Guyana, the U.S. Gulf of Mexico, and offshore Suriname and Canada. The company is also involved in gathering, compressing, and processing natural gas; fractionating NGLs; gathering, terminaling, loading, and transporting crude oil and NGL through rail car; and storing and terminaling propane, as well as providing water handling services primarily in the Bakken Shale plays in the Williston Basin area of North Dakota. As of December 31, 2021, it had total proved reserves of 1,309 million barrels of oil equivalent. The company was incorporated in 1920 and is headquartered in New York, New York.";https://logo.clearbit.com/hess.com;New York;NY;United States
